,Unnamed: 0,Location,Price,Rooms,Bathrooms,CarPorch,Furnishing,Year,State,Area,UnitType,PropertyType,BuiltUp
4091,2057,"Dutamas, Kuala Lumpur",1035880,3,4,1.0,2.0,2019,Kuala Lumpur,Dutamas,3.0,12.0,1876.0
4092,2064,"Kuchai Lama, Kuala Lumpur",930000,4,3,1.0,2.0,2019,Kuala Lumpur,Kuchai Lama,3.0,12.0,1948.0
4093,2070,"Sentul, Kuala Lumpur",1400000,4,5,2.0,2.0,2019,Kuala Lumpur,Sentul,3.0,12.0,2049.0
4094,2074,"Jalan Klang Lama (Old Klang Road), Kuala Lumpur",1290000,3,4,4.0,2.0,2019,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),3.0,12.0,2128.0
4095,2075,"Jalan Klang Lama (Old Klang Road), Kuala Lumpur",1280000,3,4,3.0,2.0,2019,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),3.0,12.0,2128.0
4096,2076,"Ampang Hilir, Kuala Lumpur",2600000,3,3,2.0,2.0,2019,Kuala Lumpur,Ampang Hilir,3.0,12.0,2174.0
4097,2078,"Jalan Kuching, Kuala Lumpur",1300000,4,4,2.0,2.0,2019,Kuala Lumpur,Jalan Kuching,3.0,12.0,2190.0
4098,2079,"Jalan Kuching, Kuala Lumpur",1000000,4,4,2.0,2.0,2019,Kuala Lumpur,Jalan Kuching,3.0,12.0,2190.0
4099,2080,"Cheras, Kuala Lumpur",648000,4,3,4.0,2.0,2019,Kuala Lumpur,Cheras,3.0,3.0,2200.0
4100,2083,"Desa ParkCity, Kuala Lumpur",1950000,3,3,2.0,2.0,2019,Kuala Lumpur,Desa ParkCity,3.0,3.0,2304.0
4101,2086,"Cheras, Kuala Lumpur",628000,4,4,1.0,2.0,2019,Kuala Lumpur,Cheras,3.0,16.0,2333.0
4102,2091,"Cheras, Kuala Lumpur",988888,5,4,5.0,2.0,2019,Kuala Lumpur,Cheras,3.0,3.0,2350.0
4103,2097,"Bukit Bintang, Kuala Lumpur",3000000,4,4,2.0,2.0,2019,Kuala Lumpur,Bukit Bintang,3.0,12.0,2479.0
4104,2098,"Setapak, Kuala Lumpur",730000,6,3,4.0,2.0,2019,Kuala Lumpur,Setapak,3.0,12.0,2500.0
4105,2099,"Desa ParkCity, Kuala Lumpur",1380000,3,4,2.0,2.0,2019,Kuala Lumpur,Desa ParkCity,3.0,16.0,2551.0
4106,2103,"Jalan Klang Lama (Old Klang Road), Kuala Lumpur",1450000,4,4,4.0,2.0,2019,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),3.0,12.0,2638.0
4107,2104,"Jalan Klang Lama (Old Klang Road), Kuala Lumpur",1450000,4,4,3.0,2.0,2019,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),3.0,12.0,2638.0
4108,2109,"Desa ParkCity, Kuala Lumpur",2800000,4,5,4.0,2.0,2019,Kuala Lumpur,Desa ParkCity,3.0,3.0,2863.0
4109,2111,"OUG, Kuala Lumpur",1960000,4,3,4.0,2.0,2019,Kuala Lumpur,OUG,3.0,14.0,2900.0
4110,2114,"Mont Kiara, Kuala Lumpur",2200000,3,4,2.0,2.0,2019,Kuala Lumpur,Mont Kiara,3.0,15.0,2932.0
4111,2118,"OUG, Kuala Lumpur",1370000,5,3,3.0,2.0,2019,Kuala Lumpur,OUG,3.0,3.0,3000.0
4112,2119,"KL Sentral, Kuala Lumpur",2400000,4,5,3.0,2.0,2019,Kuala Lumpur,KL Sentral,3.0,12.0,3029.0
4113,2125,"Desa ParkCity, Kuala Lumpur",2500000,3,3,2.0,2.0,2019,Kuala Lumpur,Desa ParkCity,3.0,5.0,3218.0
4114,2128,"Bangsar, Kuala Lumpur",4200000,3,5,3.0,2.0,2019,Kuala Lumpur,Bangsar,3.0,12.0,3282.0
4115,2129,"City Centre, Kuala Lumpur",4270000,4,4,2.0,2.0,2019,Kuala Lumpur,City Centre,3.0,12.0,3285.0
4116,2130,"City Centre, Kuala Lumpur",5900000,4,4,2.0,2.0,2019,Kuala Lumpur,City Centre,3.0,12.0,3285.0
4117,2131,"Desa ParkCity, Kuala Lumpur",2500000,3,5,2.0,2.0,2019,Kuala Lumpur,Desa ParkCity,3.0,5.0,3300.0
4118,2133,"Mont Kiara, Kuala Lumpur",2686790,4,5,3.0,2.0,2019,Kuala Lumpur,Mont Kiara,3.0,12.0,3401.0
4119,2134,"Bangsar, Kuala Lumpur",2600000,4,5,3.0,2.0,2019,Kuala Lumpur,Bangsar,3.0,12.0,3509.0
4120,2135,"Bukit Jalil, Kuala Lumpur",1330000,6,5,2.0,2.0,2019,Kuala Lumpur,Bukit Jalil,3.0,5.0,3600.0
4121,2137,"Bukit Jalil, Kuala Lumpur",1650000,6,5,2.0,2.0,2019,Kuala Lumpur,Bukit Jalil,3.0,5.0,3688.0
4122,2138,"Mont Kiara, Kuala Lumpur",2750000,4,6,3.0,2.0,2019,Kuala Lumpur,Mont Kiara,3.0,12.0,3714.0
4123,2139,"KLCC, Kuala Lumpur",3616000,4,4,2.0,2.0,2019,Kuala Lumpur,KLCC,3.0,15.0,3897.0
4124,2141,"Mont Kiara, Kuala Lumpur",3000000,4,5,5.0,2.0,2019,Kuala Lumpur,Mont Kiara,3.0,12.0,3940.0
4125,2142,"Mont Kiara, Kuala Lumpur",2700000,4,5,3.0,2.0,2019,Kuala Lumpur,Mont Kiara,3.0,12.0,3980.0
4126,2147,"City Centre, Kuala Lumpur",2600000,4,5,3.0,2.0,2019,Kuala Lumpur,City Centre,3.0,12.0,4569.0
4127,2153,"Jalan U-Thant, Kuala Lumpur",8280000,4,5,4.0,2.0,2019,Kuala Lumpur,Jalan U-Thant,3.0,6.0,5500.0
4128,2157,"Ampang Hilir, Kuala Lumpur",5900000,5,5,2.0,2.0,2019,Kuala Lumpur,Ampang Hilir,3.0,12.0,6576.0
4129,2158,"Dutamas, Kuala Lumpur",3150000,5,6,3.0,2.0,2019,Kuala Lumpur,Dutamas,3.0,14.0,7000.0
4130,2162,"Taman Desa, Kuala Lumpur",2300000,6,4,5.0,2.0,2019,Kuala Lumpur,Taman Desa,3.0,14.0,50000.0
4131,2173,"Kuchai Lama, Kuala Lumpur",898000,3,4,2.0,2.0,2019,Kuala Lumpur,Kuchai Lama,3.0,12.0,1477.0
4132,2174,"City Centre, Kuala Lumpur",630000,3,3,1.0,2.0,2019,Kuala Lumpur,City Centre,3.0,12.0,1480.0
4133,2181,"Taman Tun Dr Ismail, Kuala Lumpur",910000,3,2,1.0,2.0,2019,Kuala Lumpur,Taman Tun Dr Ismail,3.0,12.0,1474.0
4134,2182,"Dutamas, Kuala Lumpur",570000,3,2,2.0,2.0,2019,Kuala Lumpur,Dutamas,3.0,12.0,1450.0
4135,2193,"Kepong, Kuala Lumpur",680000,4,4,4.0,2.0,2019,Kuala Lumpur,Kepong,3.0,2.0,1430.0
4136,2198,"Jalan Klang Lama (Old Klang Road), Kuala Lumpur",675000,4,4,2.0,2.0,2019,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),3.0,12.0,1440.0
4137,2200,"KL City, Kuala Lumpur",2800000,2,3,1.0,2.0,2019,Kuala Lumpur,KL City,3.0,15.0,1441.0
4138,2205,"Desa Pandan, Kuala Lumpur",1260000,2,2,2.0,2.0,2019,Kuala Lumpur,Desa Pandan,3.0,15.0,1427.0
4139,2209,"Sri Petaling, Kuala Lumpur",489000,3,2,1.0,2.0,2019,Kuala Lumpur,Sri Petaling,3.0,12.0,1385.0
4140,2212,"Desa ParkCity, Kuala Lumpur",1090000,2,3,2.0,2.0,2019,Kuala Lumpur,Desa ParkCity,3.0,12.0,1389.0
4141,2214,"Desa ParkCity, Kuala Lumpur",1280000,2,3,2.0,2.0,2019,Kuala Lumpur,Desa ParkCity,3.0,12.0,1389.0
4142,2216,"Jalan Klang Lama (Old Klang Road), Kuala Lumpur",735000,3,2,2.0,2.0,2019,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),3.0,12.0,1400.0
4143,2217,"Batu Caves, Kuala Lumpur",435000,3,2,2.0,2.0,2019,Kuala Lumpur,Batu Caves,3.0,12.0,1405.0
4144,2218,"Batu Caves, Kuala Lumpur",450000,3,2,2.0,2.0,2019,Kuala Lumpur,Batu Caves,3.0,12.0,1405.0
4145,2219,"Dutamas, Kuala Lumpur",500000,3,3,2.0,2.0,2019,Kuala Lumpur,Dutamas,3.0,12.0,1418.0
4146,2221,"Desa ParkCity, Kuala Lumpur",1250000,3,2,2.0,2.0,2019,Kuala Lumpur,Desa ParkCity,3.0,12.0,1421.0
4147,2223,"Desa ParkCity, Kuala Lumpur",1250000,2,3,2.0,2.0,2019,Kuala Lumpur,Desa ParkCity,3.0,12.0,1378.0
4148,2228,"Desa ParkCity, Kuala Lumpur",1360000,3,2,2.0,2.0,2019,Kuala Lumpur,Desa ParkCity,3.0,12.0,1377.0
4149,2233,"Bukit Jalil, Kuala Lumpur",845000,3,3,2.0,2.0,2019,Kuala Lumpur,Bukit Jalil,3.0,12.0,1335.0
4150,2237,"Setapak, Kuala Lumpur",660000,3,2,2.0,2.0,2019,Kuala Lumpur,Setapak,3.0,12.0,1362.0
4151,2238,"Cheras, Kuala Lumpur",530000,3,2,1.0,2.0,2019,Kuala Lumpur,Cheras,3.0,12.0,1364.0
4152,2239,"Setapak, Kuala Lumpur",485000,4,2,2.0,2.0,2019,Kuala Lumpur,Setapak,3.0,12.0,1333.0
4153,2242,"Jalan Klang Lama (Old Klang Road), Kuala Lumpur",660000,4,4,1.0,2.0,2019,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),3.0,12.0,1316.0
4154,2243,"Sentul, Kuala Lumpur",768000,3,3,3.0,2.0,2019,Kuala Lumpur,Sentul,3.0,12.0,1318.0
4155,2245,"Sentul, Kuala Lumpur",480000,3,2,1.0,2.0,2019,Kuala Lumpur,Sentul,3.0,12.0,1323.0
4156,2247,"Bandar Menjalara, Kuala Lumpur",628000,3,2,2.0,2.0,2019,Kuala Lumpur,Bandar Menjalara,3.0,12.0,1316.0
4157,2248,"Kepong, Kuala Lumpur",640000,3,2,3.0,2.0,2019,Kuala Lumpur,Kepong,3.0,15.0,1292.0
4158,2249,"Bukit Jalil, Kuala Lumpur",648000,3,3,2.0,2.0,2019,Kuala Lumpur,Bukit Jalil,3.0,12.0,1293.0
4159,2250,"Setapak, Kuala Lumpur",520000,4,2,2.0,2.0,2019,Kuala Lumpur,Setapak,3.0,15.0,1298.0
4160,2251,"Kepong, Kuala Lumpur",600000,3,2,3.0,2.0,2019,Kuala Lumpur,Kepong,3.0,15.0,1292.0
4161,2253,"Jalan Klang Lama (Old Klang Road), Kuala Lumpur",428000,3,2,1.0,2.0,2019,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),3.0,12.0,1259.0
4162,2254,"Bangsar South, Kuala Lumpur",1100000,2,2,2.0,2.0,2019,Kuala Lumpur,Bangsar South,3.0,12.0,1260.0
4163,2255,"Wangsa Maju, Kuala Lumpur",420000,4,3,1.0,2.0,2019,Kuala Lumpur,Wangsa Maju,3.0,12.0,1267.0
4164,2259,"Jalan Ipoh, Kuala Lumpur",538000,3,2,1.0,2.0,2019,Kuala Lumpur,Jalan Ipoh,3.0,12.0,1270.0
4165,2260,"Jalan Ipoh, Kuala Lumpur",570000,3,2,1.0,2.0,2019,Kuala Lumpur,Jalan Ipoh,3.0,12.0,1270.0
4166,2261,"Setapak, Kuala Lumpur",410000,3,2,1.0,2.0,2019,Kuala Lumpur,Setapak,3.0,12.0,1272.0
4167,2265,"Taman Melawati, Kuala Lumpur",600000,3,2,2.0,2.0,2019,Kuala Lumpur,Taman Melawati,3.0,15.0,1253.0
4168,2266,"Setiawangsa, Kuala Lumpur",680000,3,2,2.0,2.0,2019,Kuala Lumpur,Setiawangsa,3.0,12.0,1257.0
4169,2269,"Sentul, Kuala Lumpur",550000,3,2,2.0,2.0,2019,Kuala Lumpur,Sentul,3.0,12.0,1230.0
4170,2271,"Kepong, Kuala Lumpur",648000,3,2,2.0,2.0,2019,Kuala Lumpur,Kepong,3.0,15.0,1240.0
4171,2272,"Wangsa Maju, Kuala Lumpur",650000,3,2,1.0,2.0,2019,Kuala Lumpur,Wangsa Maju,3.0,12.0,1243.0
4172,2273,"Taman Desa, Kuala Lumpur",510000,3,2,1.0,2.0,2019,Kuala Lumpur,Taman Desa,3.0,12.0,1250.0
4173,2274,"Wangsa Maju, Kuala Lumpur",475000,3,2,1.0,2.0,2019,Kuala Lumpur,Wangsa Maju,3.0,12.0,1221.0
4174,2280,"Jalan Klang Lama (Old Klang Road), Kuala Lumpur",558000,3,2,1.0,2.0,2019,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),3.0,12.0,1215.0
4175,2281,"Jalan Klang Lama (Old Klang Road), Kuala Lumpur",665000,3,2,2.0,2.0,2019,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),3.0,15.0,1210.0
4176,2285,"Taman Desa, Kuala Lumpur",470000,3,2,1.0,2.0,2019,Kuala Lumpur,Taman Desa,3.0,12.0,1210.0
4177,2287,"Setapak, Kuala Lumpur",450000,3,2,1.0,2.0,2019,Kuala Lumpur,Setapak,3.0,12.0,1207.0
4178,2288,"Wangsa Maju, Kuala Lumpur",720000,3,2,2.0,2.0,2019,Kuala Lumpur,Wangsa Maju,3.0,12.0,1206.0
4179,2292,"Setiawangsa, Kuala Lumpur",615000,3,2,2.0,2.0,2019,Kuala Lumpur,Setiawangsa,3.0,12.0,1205.0
4180,2294,"Sentul, Kuala Lumpur",687000,3,2,2.0,2.0,2019,Kuala Lumpur,Sentul,3.0,12.0,1200.0
4181,2295,"Setiawangsa, Kuala Lumpur",623000,3,2,2.0,2.0,2019,Kuala Lumpur,Setiawangsa,3.0,12.0,1196.0
4182,2296,"Bukit Jalil, Kuala Lumpur",638000,3,2,2.0,2.0,2019,Kuala Lumpur,Bukit Jalil,3.0,12.0,1196.0
4183,2299,"Pantai, Kuala Lumpur",850000,1,2,1.0,2.0,2019,Kuala Lumpur,Pantai,3.0,15.0,1200.0
4184,2300,"Jalan Klang Lama (Old Klang Road), Kuala Lumpur",448000,3,2,1.0,2.0,2019,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),3.0,12.0,1200.0
4185,2305,"Kepong, Kuala Lumpur",668000,3,2,2.0,2.0,2019,Kuala Lumpur,Kepong,3.0,15.0,1162.0
4186,2307,"Cheras, Kuala Lumpur",455000,3,2,1.0,2.0,2019,Kuala Lumpur,Cheras,3.0,12.0,1142.0
4187,2308,"Cheras, Kuala Lumpur",485000,4,2,2.0,2.0,2019,Kuala Lumpur,Cheras,3.0,12.0,1142.0
4188,2309,"Cheras, Kuala Lumpur",470000,3,2,1.0,2.0,2019,Kuala Lumpur,Cheras,3.0,12.0,1142.0
4189,2311,"Cheras, Kuala Lumpur",498000,3,2,1.0,2.0,2019,Kuala Lumpur,Cheras,3.0,12.0,1152.0
4190,2312,"Setapak, Kuala Lumpur",510000,3,2,1.0,2.0,2019,Kuala Lumpur,Setapak,3.0,9.0,1113.0
4191,2314,"Cheras, Kuala Lumpur",560000,3,3,2.0,2.0,2019,Kuala Lumpur,Cheras,3.0,12.0,1121.0
4192,2315,"Jalan Klang Lama (Old Klang Road), Kuala Lumpur",630000,3,2,1.0,2.0,2019,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),3.0,12.0,1130.0
4193,2316,"Kepong, Kuala Lumpur",430000,3,2,1.0,2.0,2019,Kuala Lumpur,Kepong,3.0,12.0,1137.0
4194,2318,"Sungai Besi, Kuala Lumpur",565000,4,2,2.0,2.0,2019,Kuala Lumpur,Sungai Besi,3.0,12.0,1109.0
4195,2319,"Jalan Kuching, Kuala Lumpur",420000,3,2,1.0,2.0,2019,Kuala Lumpur,Jalan Kuching,3.0,12.0,1100.0
4196,2320,"Cheras, Kuala Lumpur",350000,3,2,2.0,2.0,2019,Kuala Lumpur,Cheras,3.0,12.0,1106.0
4197,2321,"Titiwangsa, Kuala Lumpur",650000,3,2,1.0,2.0,2019,Kuala Lumpur,Titiwangsa,3.0,15.0,1100.0
4198,2323,"Dutamas, Kuala Lumpur",540000,3,2,2.0,2.0,2019,Kuala Lumpur,Dutamas,3.0,12.0,1100.0
4199,2324,"Dutamas, Kuala Lumpur",520000,3,2,2.0,2.0,2019,Kuala Lumpur,Dutamas,3.0,12.0,1100.0
4200,2325,"Jalan Klang Lama (Old Klang Road), Kuala Lumpur",720000,4,2,2.0,2.0,2019,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),3.0,12.0,1092.0
4201,2326,"Jalan Klang Lama (Old Klang Road), Kuala Lumpur",725000,4,2,2.0,2.0,2019,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),3.0,12.0,1092.0
4202,2327,"Jalan Klang Lama (Old Klang Road), Kuala Lumpur",645000,3,3,2.0,2.0,2019,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),3.0,15.0,1094.0
4203,2328,"Cheras, Kuala Lumpur",560000,3,2,2.0,2.0,2019,Kuala Lumpur,Cheras,3.0,12.0,1098.0
4204,2494,"Bangsar South, Kuala Lumpur",420000,1,1,1.0,2.0,2019,Kuala Lumpur,Bangsar South,3.0,9.0,495.0
4205,2496,"Jalan Kuching, Kuala Lumpur",428000,1,1,1.0,2.0,2019,Kuala Lumpur,Jalan Kuching,3.0,15.0,510.0
4206,2497,"Wangsa Maju, Kuala Lumpur",240000,2,1,2.0,2.0,2019,Kuala Lumpur,Wangsa Maju,3.0,13.0,530.0
4207,2498,"Setapak, Kuala Lumpur",205000,2,1,1.0,2.0,2019,Kuala Lumpur,Setapak,3.0,13.0,546.0
4208,2501,"Salak Selatan, Kuala Lumpur",390000,2,1,2.0,2.0,2019,Kuala Lumpur,Salak Selatan,3.0,15.0,565.0
4209,2502,"Sentul, Kuala Lumpur",359000,1,1,1.0,2.0,2019,Kuala Lumpur,Sentul,3.0,12.0,581.0
4210,2503,"Sentul, Kuala Lumpur",350000,1,1,1.0,2.0,2019,Kuala Lumpur,Sentul,3.0,15.0,581.0
4211,2505,"Bangsar South, Kuala Lumpur",536000,2,2,1.0,2.0,2019,Kuala Lumpur,Bangsar South,3.0,9.0,592.0
4212,2515,"Sentul, Kuala Lumpur",328000,2,1,1.0,2.0,2019,Kuala Lumpur,Sentul,3.0,15.0,650.0
4213,2516,"Taman Desa, Kuala Lumpur",160000,3,2,1.0,2.0,2019,Kuala Lumpur,Taman Desa,3.0,9.0,650.0
4214,2519,"KLCC, Kuala Lumpur",1000000,0,1,1.0,2.0,2019,Kuala Lumpur,KLCC,3.0,12.0,657.0
4215,2524,"KLCC, Kuala Lumpur",950000,0,1,1.0,2.0,2019,Kuala Lumpur,KLCC,3.0,12.0,657.0
4216,2527,"KLCC, Kuala Lumpur",1378000,1,1,1.0,2.0,2019,Kuala Lumpur,KLCC,3.0,12.0,689.0
4217,2532,"Jalan Klang Lama (Old Klang Road), Kuala Lumpur",370000,2,2,1.0,2.0,2019,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),3.0,15.0,700.0
4218,2533,"Jalan Klang Lama (Old Klang Road), Kuala Lumpur",420000,2,2,1.0,2.0,2019,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),3.0,15.0,700.0
4219,2534,"Setapak, Kuala Lumpur",175000,3,1,2.0,2.0,2019,Kuala Lumpur,Setapak,3.0,13.0,700.0
4220,2537,"Ampang, Kuala Lumpur",320000,3,2,1.0,2.0,2019,Kuala Lumpur,Ampang,3.0,16.0,710.0
4221,2538,"Kuchai Lama, Kuala Lumpur",270000,3,1,1.0,2.0,2019,Kuala Lumpur,Kuchai Lama,3.0,9.0,710.0
4222,2540,"Bangsar South, Kuala Lumpur",618500,2,2,1.0,2.0,2019,Kuala Lumpur,Bangsar South,3.0,9.0,721.0
4223,2545,"Jalan Klang Lama (Old Klang Road), Kuala Lumpur",300000,2,2,1.0,2.0,2019,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),3.0,12.0,731.0
4224,2551,"Ampang, Kuala Lumpur",339000,3,2,1.0,2.0,2019,Kuala Lumpur,Ampang,3.0,3.0,750.0
4225,2552,"KLCC, Kuala Lumpur",1000000,1,1,1.0,2.0,2019,Kuala Lumpur,KLCC,3.0,12.0,751.0
4226,2554,"KLCC, Kuala Lumpur",1050000,1,1,1.0,2.0,2019,Kuala Lumpur,KLCC,3.0,12.0,751.0
4227,2555,"Jalan Klang Lama (Old Klang Road), Kuala Lumpur",298000,2,1,1.0,2.0,2019,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),3.0,12.0,752.0
4228,2560,"Bukit Jalil, Kuala Lumpur",300000,1,1,1.0,2.0,2019,Kuala Lumpur,Bukit Jalil,3.0,12.0,775.0
4229,2562,"Jalan Klang Lama (Old Klang Road), Kuala Lumpur",388000,1,2,1.0,2.0,2019,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),3.0,15.0,775.0
4230,2564,"Sentul, Kuala Lumpur",435000,2,2,2.0,2.0,2019,Kuala Lumpur,Sentul,3.0,15.0,792.0
4231,2565,"Sentul, Kuala Lumpur",450000,2,2,2.0,2.0,2019,Kuala Lumpur,Sentul,3.0,15.0,794.0
4232,2566,"Sentul, Kuala Lumpur",435000,2,2,2.0,2.0,2019,Kuala Lumpur,Sentul,3.0,12.0,794.0
4233,2572,"Cheras, Kuala Lumpur",700000,2,2,1.0,2.0,2019,Kuala Lumpur,Cheras,3.0,15.0,814.0
4234,2575,"Desa Petaling, Kuala Lumpur",268000,3,2,1.0,2.0,2019,Kuala Lumpur,Desa Petaling,3.0,9.0,826.0
4235,2577,"Cheras, Kuala Lumpur",801720,2,2,1.0,2.0,2019,Kuala Lumpur,Cheras,3.0,15.0,829.0
4236,2579,"Wangsa Maju, Kuala Lumpur",450000,2,2,2.0,2.0,2019,Kuala Lumpur,Wangsa Maju,3.0,15.0,830.0
4237,2589,"Cheras, Kuala Lumpur",450000,3,2,1.0,2.0,2019,Kuala Lumpur,Cheras,3.0,12.0,850.0
4238,2590,"Jalan Klang Lama (Old Klang Road), Kuala Lumpur",460000,3,2,1.0,2.0,2019,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),3.0,15.0,852.0
4239,2591,"Bandar Menjalara, Kuala Lumpur",380000,3,2,1.0,2.0,2019,Kuala Lumpur,Bandar Menjalara,3.0,15.0,853.0
4240,2592,"Cheras, Kuala Lumpur",285000,3,2,1.0,2.0,2019,Kuala Lumpur,Cheras,3.0,12.0,861.0
4241,2593,"Batu Caves, Kuala Lumpur",315000,3,2,1.0,2.0,2019,Kuala Lumpur,Batu Caves,3.0,12.0,870.0
4242,2595,"KLCC, Kuala Lumpur",1460000,2,1,1.0,2.0,2019,Kuala Lumpur,KLCC,3.0,15.0,872.0
4243,2596,"KLCC, Kuala Lumpur",1469389,1,1,1.0,2.0,2019,Kuala Lumpur,KLCC,3.0,15.0,872.0
4244,2604,"Setapak, Kuala Lumpur",390000,2,2,1.0,2.0,2019,Kuala Lumpur,Setapak,3.0,15.0,900.0
4245,2605,"Bangsar South, Kuala Lumpur",500000,3,2,1.0,2.0,2019,Kuala Lumpur,Bangsar South,3.0,12.0,900.0
4246,2606,"Pantai, Kuala Lumpur",680000,1,2,1.0,2.0,2019,Kuala Lumpur,Pantai,3.0,15.0,900.0
4247,2609,"Batu Caves, Kuala Lumpur",628000,2,2,2.0,2.0,2019,Kuala Lumpur,Batu Caves,3.0,15.0,904.0
4248,2610,"Sungai Besi, Kuala Lumpur",560000,3,2,1.0,2.0,2019,Kuala Lumpur,Sungai Besi,3.0,12.0,904.0
4249,2611,"Sungai Besi, Kuala Lumpur",560000,3,2,2.0,2.0,2019,Kuala Lumpur,Sungai Besi,3.0,12.0,904.0
4250,2614,"Bangsar South, Kuala Lumpur",1200000,2,2,1.0,2.0,2019,Kuala Lumpur,Bangsar South,3.0,15.0,914.0
4251,2615,"Bandar Menjalara, Kuala Lumpur",380000,3,2,1.0,2.0,2019,Kuala Lumpur,Bandar Menjalara,3.0,12.0,914.0
4252,2616,"Desa ParkCity, Kuala Lumpur",810000,1,1,1.0,2.0,2019,Kuala Lumpur,Desa ParkCity,3.0,12.0,915.0
4253,2617,"Taman Desa, Kuala Lumpur",380000,3,2,1.0,2.0,2019,Kuala Lumpur,Taman Desa,3.0,12.0,918.0
4254,2619,"KLCC, Kuala Lumpur",1300000,1,1,1.0,2.0,2019,Kuala Lumpur,KLCC,3.0,15.0,925.0
4255,2620,"KLCC, Kuala Lumpur",1250000,1,1,1.0,2.0,2019,Kuala Lumpur,KLCC,3.0,15.0,925.0
4256,2622,"KLCC, Kuala Lumpur",1330000,1,1,1.0,2.0,2019,Kuala Lumpur,KLCC,3.0,15.0,925.0
4257,2623,"KLCC, Kuala Lumpur",1245000,1,1,2.0,2.0,2019,Kuala Lumpur,KLCC,3.0,15.0,925.0
4258,2624,"KLCC, Kuala Lumpur",1248000,1,1,2.0,2.0,2019,Kuala Lumpur,KLCC,3.0,15.0,925.0
4259,2625,"Segambut, Kuala Lumpur",400000,3,2,1.0,2.0,2019,Kuala Lumpur,Segambut,3.0,9.0,926.0
4260,2628,"Cheras, Kuala Lumpur",425000,3,2,2.0,2.0,2019,Kuala Lumpur,Cheras,3.0,12.0,927.0
4261,2629,"Cheras, Kuala Lumpur",450000,3,2,1.0,2.0,2019,Kuala Lumpur,Cheras,3.0,12.0,927.0
4262,2631,"Sungai Besi, Kuala Lumpur",520000,3,2,2.0,2.0,2019,Kuala Lumpur,Sungai Besi,3.0,12.0,935.0
4263,2633,"Kuchai Lama, Kuala Lumpur",495000,2,2,2.0,2.0,2019,Kuala Lumpur,Kuchai Lama,3.0,12.0,935.0
4264,2634,"Setapak, Kuala Lumpur",450000,3,2,2.0,2.0,2019,Kuala Lumpur,Setapak,3.0,15.0,940.0
4265,2635,"Setapak, Kuala Lumpur",460000,3,2,2.0,2.0,2019,Kuala Lumpur,Setapak,3.0,15.0,940.0
4266,2636,"Setapak, Kuala Lumpur",430000,3,2,2.0,2.0,2019,Kuala Lumpur,Setapak,3.0,15.0,940.0
4267,2637,"Cheras, Kuala Lumpur",350000,3,2,2.0,2.0,2019,Kuala Lumpur,Cheras,3.0,12.0,943.0
4268,2638,"Cheras, Kuala Lumpur",368000,3,2,2.0,2.0,2019,Kuala Lumpur,Cheras,3.0,12.0,943.0
4269,2639,"Cheras, Kuala Lumpur",360000,3,2,2.0,2.0,2019,Kuala Lumpur,Cheras,3.0,12.0,943.0
4270,2640,"Kepong, Kuala Lumpur",388000,3,2,1.0,2.0,2019,Kuala Lumpur,Kepong,3.0,12.0,945.0
4271,2643,"Sri Petaling, Kuala Lumpur",380000,4,3,1.0,2.0,2019,Kuala Lumpur,Sri Petaling,3.0,12.0,946.0
4272,2644,"Cheras, Kuala Lumpur",400000,3,2,1.0,2.0,2019,Kuala Lumpur,Cheras,3.0,12.0,947.0
4273,2646,"Jalan Klang Lama (Old Klang Road), Kuala Lumpur",348000,3,2,1.0,2.0,2019,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),3.0,9.0,949.0
4274,2647,"Jalan Klang Lama (Old Klang Road), Kuala Lumpur",330000,3,2,1.0,2.0,2019,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),3.0,9.0,949.0
4275,2648,"Jalan Klang Lama (Old Klang Road), Kuala Lumpur",368000,3,2,1.0,2.0,2019,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),3.0,9.0,949.0
4276,2649,"Sri Petaling, Kuala Lumpur",450000,3,2,1.0,2.0,2019,Kuala Lumpur,Sri Petaling,3.0,12.0,950.0
4277,2650,"Segambut, Kuala Lumpur",360000,3,2,1.0,2.0,2019,Kuala Lumpur,Segambut,3.0,9.0,950.0
